movie_id,genre_id
39233,35.0
39233,18.0
39233,10749.0
6463,35.0
6463,18.0
14362,28.0
14362,53.0
14362,80.0
5048,18.0
5048,14.0
9588,10749.0
9588,28.0
9588,12.0
9588,37.0
9588,18.0
41792,18.0
41792,35.0
25674,18.0
25674,10749.0
21338,28.0
21338,80.0
21338,53.0
123778,18.0
94666,35.0
94666,18.0
94666,10749.0
41804,18.0
41804,10749.0
41804,36.0
147164,36.0
147164,18.0
23438,18.0
23438,10751.0
215993,18.0
215993,80.0
215993,10770.0
97044,99.0
97044,10769.0
29904,28.0
29904,12.0
29904,14.0
13995,28.0
13995,878.0
13995,10752.0
11198,28.0
11198,12.0
11198,35.0
11198,10749.0
41678,35.0
41678,18.0
75145,18.0
186809,18.0
19143,28.0
19143,35.0
19143,18.0
27381,35.0
27381,27.0
27381,53.0
27381,80.0
45145,35.0
45145,10749.0
11621,35.0
11621,16.0
11621,12.0
47714,18.0
19087,35.0
19087,10751.0
40082,18.0
40082,10402.0
36288,53.0
36288,35.0
36288,80.0
36288,18.0
38143,35.0
38143,18.0
31962,18.0
31962,10749.0
31962,53.0
22590,28.0
22590,12.0
22590,18.0
22590,10751.0
41777,35.0
48150,18.0
48150,10749.0
41778,99.0
40213,28.0
83761,12.0
83761,18.0
34683,35.0
47350,18.0
47350,37.0
25684,28.0
25684,53.0
5051,18.0
5051,36.0
14135,80.0
14135,18.0
18817,12.0
18817,14.0
18817,18.0
18817,28.0
18817,878.0
27678,35.0
27678,18.0
83599,35.0
83599,18.0
83599,10749.0
16437,28.0
16437,12.0
16437,878.0
17811,12.0
17811,28.0
17811,35.0
17811,10769.0
12088,28.0
12088,53.0
12088,878.0
96712,9648.0
96712,18.0
96712,10752.0
48706,12.0
48706,28.0
48706,35.0
47105,10402.0
47105,99.0
30366,12.0
30366,35.0
30366,10402.0
19371,10751.0
19371,35.0
19371,28.0
41661,10749.0
41661,35.0
41661,18.0
35610,878.0
67595,35.0
67595,18.0
12664,35.0
12664,18.0
7500,28.0
7500,80.0
7500,53.0
20339,35.0
11143,28.0
11143,35.0
11143,18.0
11143,53.0
5187,35.0
5187,18.0
5187,10749.0
13519,12.0
13519,18.0
13519,14.0
13519,27.0
32764,18.0
26877,28.0
26877,80.0
26877,10749.0
59051,27.0
59051,10749.0
18998,28.0
18998,12.0
18998,878.0
18998,53.0
18392,27.0
18392,53.0
8983,16.0
8983,9648.0
8983,53.0
41578,35.0
41578,10749.0
17796,35.0
63097,80.0
63097,18.0
17809,28.0
271304,10749.0
271304,35.0
18837,28.0
18837,12.0
18837,16.0
18837,878.0
11067,35.0
10486,35.0
10486,10751.0
10486,10749.0
58416,35.0
58416,10749.0
35977,27.0
19223,80.0
19223,53.0
54804,35.0
54804,10769.0
18674,18.0
18674,28.0
18674,53.0
152426,18.0
152426,27.0
152426,878.0
152426,9648.0
152426,53.0
57221,27.0
57221,28.0
57221,35.0
26830,28.0
26830,80.0
26830,10769.0
26830,53.0
30718,12.0
30718,9648.0
30718,53.0
30718,37.0
37797,16.0
37797,18.0
37797,10751.0
37062,9648.0
37062,18.0
37062,53.0
18665,28.0
18665,35.0
12613,16.0
12613,28.0
21846,99.0
16233,35.0
16233,18.0
16233,10749.0
16233,53.0
13063,35.0
13063,36.0
13063,27.0
37563,35.0
37563,18.0
37563,10749.0
63054,99.0
41343,35.0
27318,14.0
27318,27.0
27318,35.0
16003,53.0
16003,80.0
16003,9648.0
8214,18.0
30330,35.0
30330,18.0
29927,18.0
29927,10752.0
48709,35.0
48709,18.0
48709,10749.0
37431,28.0
37431,80.0
37431,53.0
100167,18.0
2061,28.0
2061,80.0
2061,18.0
2061,53.0
11210,28.0
11210,12.0
11210,18.0
148478,18.0
27994,28.0
27994,35.0
27994,14.0
2460,18.0
2460,10749.0
2460,878.0
12254,10770.0
12254,35.0
12254,18.0
12254,10749.0
55902,28.0
55902,53.0
74097,35.0
16992,18.0
16992,10749.0
9956,18.0
36702,18.0
134458,28.0
134458,53.0
26124,80.0
26124,18.0
26124,53.0
9092,14.0
9092,27.0
18415,18.0
17629,28.0
17629,53.0
116008,35.0
116008,18.0
37517,80.0
37517,18.0
37673,18.0
37673,36.0
26103,28.0
26103,12.0
26103,80.0
26103,53.0
44641,28.0
44641,18.0
44641,10769.0
44641,53.0
8765,53.0
8765,14.0
8765,878.0
9845,28.0
9845,53.0
26644,9648.0
26644,14.0
26644,18.0
36221,80.0
36221,18.0
36221,28.0
26215,27.0
26215,53.0
64559,35.0
64559,80.0
64559,53.0
28123,53.0
35638,99.0
9732,16.0
9732,10751.0
9732,12.0
86913,35.0
86913,10749.0
30983,99.0
30983,18.0
5470,28.0
5470,878.0
5470,53.0
5470,12.0
5470,27.0
5470,14.0
10213,37.0
10213,27.0
10213,53.0
19846,18.0
50008,36.0
50008,18.0
12095,80.0
12095,28.0
12095,27.0
12095,53.0
1283,35.0
1283,80.0
35016,35.0
35016,10749.0
95136,35.0
95136,18.0
44625,18.0
44625,27.0
44625,9648.0
44625,53.0
36282,28.0
36282,53.0
36282,80.0
36282,10769.0
14533,18.0
14533,10749.0
9812,18.0
9812,28.0
9812,80.0
9812,53.0
41992,14.0
41992,18.0
41992,10751.0
88421,99.0
8697,12.0
8697,28.0
8697,35.0
8697,53.0
22140,27.0
22140,9648.0
7096,12.0
7096,18.0
7096,14.0
21039,18.0
19850,10770.0
19850,18.0
19850,35.0
17263,28.0
17263,80.0
17263,53.0
344,80.0
344,28.0
344,35.0
15805,16.0
15805,28.0
15805,80.0
14439,35.0
14439,18.0
14439,10752.0
41227,99.0
13428,35.0
13428,80.0
13428,53.0
27260,878.0
27260,10770.0
11508,35.0
11508,10751.0
11508,14.0
11508,53.0
11508,10770.0
67899,18.0
67899,28.0
67899,35.0
67899,80.0
36105,18.0
36105,10749.0
47186,18.0
50173,27.0
50173,18.0
57644,99.0
57644,10402.0
46817,9648.0
46817,18.0
45935,18.0
47060,18.0
47060,14.0
47060,10749.0
84002,35.0
84002,18.0
9943,35.0
23356,14.0
23356,28.0
23356,37.0
23356,878.0
55257,10749.0
55257,35.0
55257,18.0
2487,28.0
2487,18.0
2487,53.0
38821,18.0
38821,28.0
10429,28.0
10429,53.0
17985,18.0
17985,27.0
17985,53.0
21210,18.0
21210,10749.0
54860,28.0
54860,53.0
9597,14.0
9597,28.0
9597,53.0
9597,80.0
9597,878.0
9597,9648.0
21644,18.0
21644,10769.0
12485,14.0
12485,27.0
49745,27.0
49745,9648.0
49745,53.0
62825,10402.0
62825,35.0
17074,28.0
17074,16.0
18491,16.0
18491,18.0
18491,878.0
13777,35.0
11854,18.0
11854,10749.0
87489,99.0
33491,35.0
33491,18.0
33491,10749.0
12619,9648.0
12619,27.0
12619,53.0
39927,35.0
39927,80.0
39927,18.0
24272,10402.0
29587,10402.0
29587,99.0
29587,10770.0
3716,12.0
3716,35.0
3716,10749.0
11944,18.0
11944,36.0
21348,14.0
21348,12.0
21348,16.0
21348,10751.0
15319,18.0
9011,14.0
9011,27.0
9011,53.0
2332,28.0
2332,35.0
2332,80.0
54003,53.0
54003,28.0
54003,18.0
54003,80.0
20882,35.0
10205,35.0
10205,10769.0
10205,27.0
10205,53.0
40476,18.0
40476,10749.0
40476,10769.0
18394,80.0
18394,53.0
31774,35.0
31774,53.0
31774,9648.0
38203,18.0
38203,35.0
19362,10402.0
19362,99.0
5458,18.0
5458,10749.0
5458,53.0
31161,35.0
31161,80.0
31161,10749.0
31161,10769.0
65296,18.0
32067,18.0
32067,28.0
32067,35.0
32067,53.0
32067,10749.0
32306,35.0
66668,35.0
66668,10749.0
72490,18.0
72490,53.0
10482,35.0
107942,18.0
28031,10749.0
28031,18.0
54491,16.0
54491,10751.0
110147,12.0
110147,35.0
110147,10751.0
110147,14.0
110147,9648.0
110147,10749.0
15653,16.0
15653,10751.0
15653,35.0
43423,18.0
12480,18.0
12480,10749.0
13439,37.0
13439,18.0
13439,10769.0
13439,36.0
844,14.0
844,18.0
844,878.0
844,10749.0
29512,9648.0
29512,27.0
97206,18.0
97206,27.0
97206,53.0
97206,9648.0
101338,18.0
101338,10769.0
23985,18.0
2463,18.0
2463,28.0
2463,53.0
2463,80.0
16874,35.0
274669,53.0
32166,27.0
32166,9648.0
32166,53.0
204839,27.0
38987,9648.0
38987,878.0
38987,18.0
9439,27.0
9439,53.0
52666,18.0
52666,53.0
52666,80.0
52666,10769.0
71138,80.0
39872,28.0
39872,80.0
39872,18.0
39872,53.0
53048,35.0
53048,18.0
20160,10749.0
28943,18.0
28943,28.0
28943,80.0
16234,16.0
16234,10751.0
82550,18.0
11599,18.0
11599,10769.0
11599,10749.0
33253,35.0
33253,80.0
33253,53.0
11075,9648.0
11075,18.0
11075,27.0
11075,53.0
16171,35.0
16171,18.0
16171,14.0
16171,9648.0
33355,99.0
33355,18.0
49671,36.0
49671,99.0
15917,18.0
15917,10749.0
10706,27.0
10706,878.0
10706,53.0
36246,35.0
36246,80.0
36246,28.0
36246,53.0
17208,99.0
26245,27.0
62529,99.0
467,80.0
467,18.0
467,27.0
467,53.0
25988,18.0
25988,10749.0
73952,28.0
73952,18.0
73952,9648.0
73952,53.0
19738,16.0
19738,14.0
19738,28.0
16435,35.0
16435,10749.0
26014,35.0
26014,10749.0
45418,18.0
45418,35.0
45418,10749.0
45418,10769.0
15024,18.0
15024,14.0
11366,9648.0
11366,14.0
11366,27.0
10751,28.0
10751,35.0
10751,80.0
10751,53.0
38294,35.0
38294,18.0
18836,18.0
18836,80.0
10757,35.0
10757,18.0
55256,18.0
55256,10749.0
23160,18.0
2899,10751.0
2899,14.0
2899,35.0
2899,12.0
44756,16.0
44756,35.0
18088,35.0
18088,10749.0
31010,10770.0
31010,18.0
31010,36.0
31010,10752.0
20536,18.0
20536,36.0
3577,18.0
3577,53.0
27259,27.0
27259,53.0
19448,80.0
19448,18.0
14923,35.0
32248,28.0
32248,36.0
47115,18.0
2440,10752.0
2440,18.0
2440,53.0
10836,14.0
10836,27.0
10836,53.0
10955,80.0
10955,53.0
12900,18.0
12900,36.0
37998,18.0
37998,10769.0
37998,27.0
37998,53.0
10978,35.0
10978,18.0
81540,35.0
81540,18.0
81540,10749.0
40096,12.0
40096,35.0
40096,18.0
11847,28.0
11847,35.0
11847,53.0
52999,9648.0
52999,18.0
52999,80.0
41714,18.0
11056,27.0
27967,18.0
919,14.0
919,16.0
919,27.0
919,35.0
919,53.0
919,878.0
57558,35.0
57558,18.0
57558,10769.0
13437,28.0
13437,35.0
13437,80.0
55852,99.0
55852,10749.0
211,35.0
211,18.0
10046,37.0
27245,14.0
27245,18.0
27245,878.0
27245,53.0
6382,35.0
6382,10769.0
36243,12.0
36243,28.0
36243,18.0
36243,14.0
45538,99.0
48843,27.0
22242,80.0
22242,35.0
22242,18.0
22242,53.0
50467,35.0
50467,18.0
50467,10749.0
50467,53.0
16077,27.0
16077,53.0
58255,28.0
58255,35.0
2191,53.0
2191,18.0
2191,878.0
11553,18.0
29832,35.0
10726,27.0
10726,53.0
57100,27.0
57100,28.0
57100,53.0
57100,9648.0
57100,10769.0
44793,18.0
44793,10749.0
35110,28.0
35110,878.0
9298,35.0
89591,53.0
13899,80.0
13899,18.0
13899,53.0
437,53.0
437,878.0
437,9648.0
38901,35.0
38901,18.0
37712,18.0
37712,28.0
37712,53.0
37712,80.0
37712,10769.0
37266,18.0
14809,28.0
14809,35.0
14809,80.0
27324,27.0
27324,53.0
33625,28.0
33625,80.0
33625,18.0
33625,9648.0
33625,53.0
35583,36.0
35583,18.0
35583,10752.0
35848,80.0
35848,18.0
35848,10769.0
35848,9648.0
4592,35.0
4592,10749.0
71099,18.0
9025,18.0
2111,18.0
2111,10769.0
14752,18.0
14752,10749.0
11178,18.0
11178,35.0
11178,10749.0
10943,27.0
10943,53.0
125842,18.0
100973,18.0
100973,53.0
21707,28.0
21707,35.0
10981,35.0
10981,14.0
10981,878.0
10918,35.0
10918,10749.0
30839,35.0
4612,28.0
36222,28.0
36222,35.0
36222,10751.0
36222,10769.0
36222,878.0
33068,99.0
13984,35.0
13984,10402.0
16184,27.0
16184,35.0
16184,18.0
53244,35.0
53244,18.0
14868,10751.0
14868,35.0
36353,18.0
36353,10769.0
36353,9648.0
36353,53.0
97754,18.0
97754,35.0
97754,10769.0
11427,9648.0
11427,27.0
11427,53.0
18072,18.0
4689,28.0
4689,18.0
4689,53.0
16209,28.0
16209,35.0
16209,27.0
45379,28.0
45379,35.0
45379,10749.0
18248,28.0
18248,53.0
8441,18.0
8441,80.0
12720,18.0
12720,27.0
12720,53.0
21041,28.0
21041,53.0
5552,18.0
5552,28.0
5552,878.0
8325,35.0
8325,18.0
8325,10749.0
10077,53.0
10077,878.0
10077,12.0
10077,28.0
11430,16.0
11430,35.0
11430,10751.0
31076,18.0
31076,35.0
31076,10769.0
28730,18.0
28730,53.0
40432,10751.0
40432,35.0
40432,18.0
26955,18.0
26955,10749.0
23986,18.0
4326,35.0
4326,18.0
16132,10749.0
16132,18.0
16132,36.0
36730,18.0
36730,9648.0
55496,35.0
30806,28.0
30806,53.0
20164,28.0
20164,18.0
20164,35.0
38970,18.0
38970,35.0
38970,10749.0
32526,18.0
32526,10749.0
32526,80.0
26491,18.0
26491,10749.0
15271,35.0
45572,28.0
45572,35.0
45572,878.0
22076,878.0
16973,35.0
16973,18.0
16973,27.0
16973,10749.0
16973,53.0
55931,16.0
55931,878.0
12703,18.0
32250,27.0
44203,27.0
46814,18.0
46814,10751.0
9282,80.0
9282,18.0
9282,53.0
5844,28.0
5844,18.0
5844,878.0
5844,53.0
5844,27.0
61485,18.0
61485,10749.0
10891,28.0
10891,35.0
10891,27.0
10891,37.0
25334,18.0
25334,10769.0
12540,35.0
60672,28.0
60672,53.0
60672,80.0
24241,18.0
24241,36.0
24241,10752.0
24241,37.0
11556,18.0
11556,28.0
11556,35.0
11556,53.0
49007,18.0
11197,18.0
14245,28.0
27079,18.0
27079,28.0
3177,28.0
3177,53.0
19277,28.0
19277,18.0
19277,53.0
11774,12.0
11774,35.0
11774,10751.0
10855,28.0
10855,18.0
10855,53.0
16765,99.0
4972,35.0
54764,35.0
120360,99.0
20162,18.0
20162,10749.0
2841,18.0
11606,18.0
11606,28.0
11606,53.0
189332,53.0
363,18.0
363,10749.0
12140,16.0
12140,18.0
12140,878.0
4254,35.0
4254,18.0
15370,12.0
15370,14.0
15370,16.0
15370,18.0
15370,10751.0
16635,10749.0
16635,18.0
23520,28.0
23520,18.0
23520,53.0
1418,18.0
15990,878.0
15990,16.0
11492,18.0
11492,53.0
12496,28.0
12496,18.0
12496,10749.0
17457,28.0
17457,35.0
17457,27.0
22618,18.0
22618,35.0
29987,18.0
29987,10749.0
10361,18.0
10361,27.0
36763,27.0
36763,18.0
36763,9648.0
36763,53.0
41070,12.0
41070,27.0
41070,9648.0
41070,53.0
14527,28.0
12542,28.0
12542,53.0
32276,99.0
100594,28.0
100594,27.0
100594,878.0
14455,28.0
14455,18.0
14455,36.0
25757,28.0
25757,35.0
25757,53.0
24092,35.0
24092,18.0
24092,27.0
24092,53.0
20357,18.0
20357,9648.0
20357,53.0
20357,27.0
21200,18.0
21200,10749.0
40876,18.0
40876,10749.0
95536,10752.0
95536,35.0
95536,18.0
95536,36.0
11838,27.0
670,18.0
670,53.0
670,9648.0
670,28.0
25500,53.0
25500,9648.0
25500,80.0
85873,27.0
85873,9648.0
85873,878.0
12583,18.0
12583,27.0
21513,27.0
21513,28.0
21513,53.0
21513,878.0
21513,10769.0
12608,35.0
12608,53.0
14190,35.0
14190,10769.0
14190,80.0
14190,18.0
49681,18.0
49681,10769.0
9694,27.0
9694,53.0
12802,35.0
12802,18.0
12802,10749.0
22537,28.0
22537,16.0
22537,12.0
22537,14.0
9667,18.0
9667,9648.0
9667,53.0
9667,14.0
13373,35.0
13373,80.0
13373,18.0
37209,35.0
37209,18.0
37209,14.0
37209,10402.0
10304,12.0
10304,27.0
10304,28.0
10304,878.0
40823,10749.0
40823,35.0
40823,18.0
9666,27.0
9666,53.0
13371,35.0
11049,878.0
11049,10402.0
11049,16.0
9316,28.0
9316,53.0
11647,18.0
11647,28.0
11647,53.0
11647,80.0
1913,18.0
45693,10749.0
45693,35.0
2539,35.0
15177,35.0
15177,18.0
15177,10769.0
15177,10749.0
14770,99.0
14770,36.0
14770,10402.0
5528,18.0
10105,28.0
10105,12.0
10105,18.0
10105,36.0
10105,10752.0
38398,35.0
38398,10749.0
1114,99.0
1114,18.0
179,80.0
179,53.0
83,18.0
83,53.0
12653,28.0
12653,27.0
32233,53.0
32233,28.0
32233,18.0
55177,35.0
14310,80.0
14310,18.0
14310,28.0
24860,80.0
24860,18.0
24860,53.0
24860,28.0
26766,99.0
24747,18.0
4836,18.0
4836,53.0
4836,80.0
18711,35.0
18711,18.0
18711,9648.0
18711,53.0
11190,53.0
11190,18.0
11190,9648.0
37918,99.0
11866,28.0
11866,12.0
11866,18.0
11866,53.0
12281,80.0
12281,18.0
10320,18.0
10320,27.0
10320,53.0
16427,35.0
30973,18.0
30973,36.0
12086,18.0
12086,10769.0
11420,99.0
57337,99.0
57337,10769.0
81792,18.0
81792,10749.0
81792,10769.0
3396,35.0
3396,99.0
1404,18.0
62276,28.0
62276,80.0
464,10749.0
464,18.0
464,35.0
464,10402.0
40974,18.0
40974,10769.0
40974,10749.0
59196,99.0
20912,35.0
20912,18.0
5889,12.0
5889,18.0
5889,28.0
5889,53.0
5889,10749.0
1126,18.0
1126,53.0
10296,18.0
11658,28.0
11658,12.0
11658,18.0
11658,36.0
11658,10752.0
20544,10770.0
20544,18.0
11401,99.0
11401,10402.0
19423,35.0
31781,80.0
31781,18.0
9483,35.0
9483,18.0
9483,10769.0
1392,99.0
1843,99.0
1843,10402.0
33102,28.0
33102,35.0
33102,878.0
291,99.0
88138,18.0
28105,99.0
5460,18.0
5460,53.0
5460,10749.0
51363,18.0
51363,53.0
51363,10749.0
16843,27.0
4896,35.0
4896,18.0
8357,99.0
24674,53.0
24674,27.0
3509,16.0
3509,878.0
3509,53.0
11662,18.0
11662,27.0
11662,878.0
10103,35.0
10103,18.0
33150,99.0
13372,99.0
36678,99.0
21754,99.0
23319,35.0
41171,18.0
41171,10749.0
23592,28.0
23592,18.0
23592,10752.0
23592,53.0
47614,18.0
47614,10769.0
47614,10749.0
986,35.0
986,18.0
986,36.0
70,18.0
31713,28.0
31713,80.0
31713,18.0
31713,9648.0
31713,53.0
32041,28.0
32041,18.0
32041,10752.0
55309,18.0
38724,18.0
12487,28.0
12487,80.0
12487,53.0
12487,27.0
56616,35.0
56616,18.0
56616,10769.0
205,18.0
205,36.0
205,10752.0
46761,35.0
46761,18.0
46761,53.0
43872,35.0
43872,10402.0
5183,35.0
5183,18.0
28055,27.0
28055,9648.0
28055,53.0
12597,80.0
12597,27.0
12597,53.0
12597,9648.0
118,12.0
118,35.0
118,10751.0
118,14.0
113213,18.0
113213,9648.0
113213,53.0
62143,80.0
62143,35.0
62143,12.0
1280,18.0
1280,10749.0
1280,80.0
88288,35.0
421,12.0
421,35.0
421,18.0
2567,18.0
9833,10402.0
9833,53.0
9833,18.0
9833,10749.0
6478,18.0
6478,10402.0
9692,18.0
1901,35.0
1901,18.0
1901,10749.0
693,35.0
693,10749.0
842,18.0
842,36.0
842,53.0
9953,18.0
11162,18.0
11162,10749.0
54291,18.0
54291,10769.0
54291,10749.0
57564,18.0
15401,28.0
15401,12.0
14604,35.0
26275,35.0
26275,878.0
15045,35.0
15045,18.0
15045,10751.0
42420,18.0
42420,10769.0
1853,99.0
11804,18.0
11804,27.0
11804,53.0
19803,28.0
19803,35.0
11354,35.0
11354,18.0
41613,18.0
61049,28.0
61049,37.0
41384,10402.0
41384,99.0
14677,28.0
14677,18.0
14677,37.0
61988,28.0
61988,12.0
61988,18.0
61988,10749.0
93462,35.0
46021,10749.0
46021,18.0
40881,35.0
40881,18.0
40881,10749.0
40881,53.0
147747,9648.0
147747,18.0
47876,35.0
47876,18.0
47876,10751.0
47876,10749.0
43150,18.0
43150,10751.0
43150,35.0
66600,35.0
66600,10749.0
64334,18.0
75976,99.0
69234,18.0
69234,27.0
69234,10402.0
69234,10749.0
69234,10770.0
43442,18.0
43442,10751.0
25033,27.0
25033,53.0
21259,28.0
21259,18.0
21259,878.0
33766,18.0
33766,10749.0
220690,18.0
22301,28.0
22301,18.0
22301,36.0
21030,35.0
79008,35.0
120328,35.0
120328,18.0
120328,53.0
95466,18.0
26426,80.0
26426,9648.0
26426,53.0
18627,878.0
39472,35.0
39472,10749.0
34326,28.0
34326,18.0
34326,80.0
10630,18.0
18927,28.0
18927,80.0
18927,18.0
42257,18.0
42257,10749.0
59143,18.0
59143,28.0
59143,80.0
74122,18.0
58097,10752.0
58097,18.0
58097,36.0
25350,35.0
25350,18.0
16442,28.0
16442,18.0
16442,36.0
16442,10752.0
7229,35.0
7229,80.0
12576,18.0
12576,27.0
12576,53.0
12576,10752.0
42223,18.0
20719,35.0
16220,16.0
16220,14.0
16220,878.0
23832,12.0
23832,35.0
54794,18.0
54794,10769.0
33475,35.0
33475,27.0
33472,35.0
33472,14.0
33472,878.0
33477,35.0
33477,27.0
10609,18.0
10609,35.0
10609,10749.0
2091,80.0
2091,53.0
11633,16.0
11633,28.0
11633,878.0
35031,18.0
35031,35.0
12127,12.0
12127,10751.0
11626,10751.0
13563,35.0
13563,10749.0
36430,28.0
36430,53.0
9947,28.0
9947,14.0
6439,35.0
7214,18.0
43504,18.0
43504,36.0
43504,10752.0
24749,878.0
24749,18.0
17657,28.0
17657,18.0
32546,18.0
42390,18.0
26488,35.0
26488,18.0
61477,18.0
61477,10769.0
61477,10749.0
27429,27.0
27429,878.0
19610,18.0
19610,10402.0
19610,10749.0
27549,28.0
27549,12.0
27549,14.0
27549,878.0
43892,10402.0
43892,35.0
8422,80.0
8422,18.0
8422,53.0
11373,35.0
11373,10769.0
11373,28.0
11373,12.0
989,18.0
43779,35.0
43779,10749.0
43779,9648.0
49696,18.0
49696,10769.0
34778,35.0
34778,10749.0
25970,35.0
25970,14.0
25970,27.0
100894,80.0
100894,18.0
44463,18.0
39504,18.0
14883,18.0
11423,80.0
11423,18.0
11423,53.0
10694,35.0
10694,53.0
10694,28.0
10694,80.0
16410,35.0
16410,18.0
26581,878.0
26581,12.0
342,35.0
342,18.0
613,18.0
613,36.0
613,10752.0
273,18.0
8978,53.0
11637,12.0
11637,35.0
11637,10751.0
11637,10749.0
12142,28.0
12142,14.0
12142,27.0
12142,53.0
11096,27.0
11096,9648.0
11096,53.0
22559,28.0
22559,99.0
22559,878.0
8968,53.0
8968,27.0
8968,18.0
8968,9648.0
6961,35.0
6961,10749.0
31165,18.0
2517,18.0
11413,28.0
11413,35.0
24962,12.0
24962,14.0
24962,18.0
24962,878.0
24962,10751.0
17978,18.0
42729,80.0
42729,18.0
42729,27.0
22383,28.0
22383,12.0
22383,37.0
43801,35.0
30923,14.0
30923,10751.0
41851,18.0
58918,80.0
58918,28.0
11343,9648.0
11343,27.0
11343,53.0
661,10752.0
661,18.0
10310,18.0
36851,12.0
36851,18.0
36851,10752.0
147882,12.0
27007,99.0
29259,80.0
29259,18.0
29259,53.0
53200,10752.0
53200,99.0
55624,99.0
55624,10769.0
2436,28.0
2436,12.0
2436,35.0
2436,878.0
20196,10751.0
20196,14.0
20196,878.0
61144,35.0
61144,18.0
61144,10749.0
6317,18.0
6317,36.0
68822,80.0
68822,18.0
68822,10749.0
27430,28.0
27430,80.0
27430,18.0
27430,53.0
43141,35.0
43141,10749.0
135473,18.0
135473,10749.0
135473,35.0
135473,9648.0
41968,53.0
41968,18.0
41968,28.0
34090,18.0
34090,80.0
34090,10749.0
34090,10769.0
34561,10752.0
34561,18.0
34561,36.0
45174,35.0
45174,18.0
45174,10749.0
16638,28.0
16638,18.0
16638,36.0
16638,10749.0
16638,10752.0
118075,18.0
42011,35.0
42011,80.0
7454,28.0
7454,36.0
7454,27.0
70498,35.0
70498,18.0
70498,10749.0
63617,12.0
63617,18.0
23132,28.0
23132,18.0
23132,10769.0
23132,878.0
23132,53.0
68348,99.0
37198,10749.0
37198,53.0
37198,80.0
37198,18.0
4935,14.0
4935,16.0
4935,12.0
8953,16.0
8953,14.0
8953,878.0
10951,12.0
10951,28.0
10951,35.0
10951,10749.0
42845,18.0
42845,28.0
193704,35.0
193704,18.0
41569,99.0
41569,10769.0
8488,35.0
8488,18.0
8488,10749.0
13682,16.0
13682,10751.0
12228,36.0
12228,99.0
32588,35.0
32588,18.0
32588,10751.0
57825,18.0
57825,35.0
57825,10402.0
57825,10749.0
561,18.0
561,14.0
561,27.0
10214,14.0
10214,35.0
10214,10751.0
10214,12.0
17880,35.0
17880,18.0
17880,10751.0
8340,18.0
6414,18.0
27202,35.0
1942,53.0
1942,9648.0
61574,18.0
61574,10751.0
61574,10749.0
21433,35.0
21433,10749.0
52778,18.0
52778,10749.0
19119,18.0
19119,53.0
18279,18.0
10636,18.0
3040,14.0
3040,28.0
3040,53.0
18538,35.0
18538,18.0
18538,10749.0
18538,53.0
125953,99.0
41475,99.0
44875,35.0
44875,14.0
44875,9648.0
44875,10749.0
43128,28.0
43128,35.0
42641,18.0
42641,10749.0
39179,99.0
13498,35.0
13498,28.0
29993,18.0
29993,10749.0
9470,28.0
9470,35.0
9470,80.0
9470,14.0
36867,35.0
36867,28.0
36867,53.0
36867,9648.0
30698,18.0
30698,14.0
30698,878.0
12721,28.0
27042,16.0
27042,35.0
27042,878.0
37232,12.0
37232,18.0
37232,10769.0
19765,18.0
19765,10749.0
125109,12.0
125109,14.0
37527,35.0
37527,27.0
37527,9648.0
37527,53.0
43492,18.0
29578,53.0
29578,9648.0
2926,28.0
2926,12.0
2926,35.0
2926,18.0
54302,12.0
54302,35.0
54302,10749.0
4710,18.0
4710,10749.0
26243,80.0
26243,9648.0
26243,10749.0
10568,10752.0
10568,12.0
10568,18.0
10568,10749.0
52943,27.0
52943,53.0
52943,18.0
25103,27.0
25103,9648.0
5204,35.0
5204,80.0
5204,53.0
89065,18.0
4974,18.0
4974,10749.0
30331,35.0
30331,18.0
30331,10749.0
258,35.0
258,18.0
258,10749.0
8016,10752.0
8016,18.0
37601,27.0
4235,80.0
31532,35.0
31532,10402.0
31532,10749.0
34614,18.0
51177,35.0
51177,10749.0
16186,35.0
16186,18.0
16186,10749.0
10012,27.0
10012,35.0
65967,35.0
65967,18.0
65967,10769.0
10022,28.0
10022,35.0
10022,18.0
10022,10751.0
10022,53.0
4551,35.0
4551,80.0
30856,99.0
30856,36.0
30856,10752.0
26,18.0
2026,9648.0
2026,18.0
2026,53.0
2026,80.0
9928,16.0
9928,35.0
9928,10751.0
9928,878.0
29735,80.0
29735,18.0
29735,53.0
76264,18.0
15771,18.0
76804,18.0
76804,27.0
76804,35.0
76804,53.0
76804,9648.0
43912,18.0
43912,10751.0
82432,35.0
82432,18.0
82432,10749.0
3115,14.0
3115,28.0
3115,878.0
3115,10769.0
6593,28.0
6593,18.0
6593,14.0
6593,10769.0
6593,878.0
116698,18.0
63115,35.0
63115,18.0
63115,10749.0
63115,53.0
76403,27.0
76403,53.0
76403,878.0
34093,18.0
34093,10749.0
38148,35.0
77041,80.0
77041,18.0
77041,28.0
167087,18.0
167087,9648.0
167087,53.0
34196,12.0
34196,35.0
34196,14.0
54380,18.0
54380,36.0
54380,10752.0
15443,35.0
15443,10769.0
36815,18.0
111017,18.0
111017,10749.0
37598,37.0
40957,35.0
40957,10749.0
33539,16.0
33539,10751.0
33539,12.0
41749,35.0
88930,35.0
88930,10749.0
31835,35.0
31835,10749.0
60966,35.0
60966,10402.0
85926,10749.0
1918,18.0
20511,80.0
20511,18.0
20511,53.0
133382,18.0
22377,10752.0
22377,18.0
1093,18.0
